Formula,Fractional Enrichment,Fractional Enrichment with zero,Label,Name,Sample,Truth Value_x,Intensity,Unlabeled Fragment,Indistinguishale_isotope,NA Corrected,NA Corrected with zero,Pool_total,Truth Value_y
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_15i,False,6829.492,NADPH,{},-950.349563424,0.0,41540.196056,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_240i,False,0.0,NADPH,{},-44.5976098939,0.0,196.274272467,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_15M,False,10081.34,NADPH,{},-628.75611412,0.0,57862.7558558,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_120M,False,3799.452,NADPH,{},-752.834338966,0.0,24100.6529698,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_3i,False,4871.178,NADPH,{},-1428.20012112,0.0,32798.7370899,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_1M,False,7966.379,NADPH,{},-1956.42895756,0.0,52486.0251356,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_45i,False,4244.083,NADPH,{},-1578.69579334,0.0,30223.4835998,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_3M,False,5747.333,NADPH,{},-1376.33830422,0.0,37757.7816827,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_1i,False,8474.991,NADPH,{},-1977.22470432,0.0,54680.2260404,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_45M,False,5663.935,NADPH,{},-2102.76850521,0.0,40173.5213495,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_0i,False,8899.606,NADPH,{},-2190.49810322,0.0,58087.855557,True
C21H30N7O17P3,0.0,0.0,C13-label-1,NADPH,091215_0M,False,8819.428,NADPH,{},-632.966081413,0.0,50882.0010715,True
C21H30N7O17P3,0.9887,0.9887,C12 PARENT,NADPH,091215_5i,False,39131.36,NADPH,{},49468.0768986,49468.0768986,50033.2001169,False
C21H30N7O17P3,0.9748,0.9748,C12 PARENT,NADPH,091215_120i,False,882.5622,NADPH,{},1115.69479766,1115.69479766,1144.56239642,False
C21H30N7O17P3,0.984,0.984,C12 PARENT,NADPH,091215_5M,False,45296.86,NADPH,{},57262.2202179,57262.2202179,58193.5497478,False
C21H30N7O17P3,0.8895,0.8895,C12 PARENT,NADPH,091215_240M,False,13228.21,NADPH,{},16722.4985155,16722.4985155,18800.7765404,False
C21H30N7O17P3,0.9799,0.9799,C12 PARENT,NADPH,091215_15i,False,32198.42,NADPH,{},40703.7710055,40703.7710055,41540.196056,False
C21H30N7O17P3,0.9748,0.9748,C12 PARENT,NADPH,091215_240i,False,151.3454,NADPH,{},191.323937769,191.323937769,196.274272467,False
C21H30N7O17P3,0.981,0.981,C12 PARENT,NADPH,091215_15M,False,44902.66,NADPH,{},56763.8905939,56763.8905939,57862.7558558,False
C21H30N7O17P3,0.9795,0.9795,C12 PARENT,NADPH,091215_120M,False,18673.54,NADPH,{},23606.2358346,23606.2358346,24100.6529698,False
C21H30N7O17P3,0.9833,0.9833,C12 PARENT,NADPH,091215_3i,False,25512.12,NADPH,{},32251.2561282,32251.2561282,32798.7370899,False
C21H30N7O17P3,0.9739,0.9739,C12 PARENT,NADPH,091215_1M,False,40435.74,NADPH,{},51117.0144807,51117.0144807,52486.0251356,False
C21H30N7O17P3,0.9772,0.9772,C12 PARENT,NADPH,091215_45i,False,23362.46,NADPH,{},29533.7542017,29533.7542017,30223.4835998,False
C21H30N7O17P3,0.9727,0.9727,C12 PARENT,NADPH,091215_3M,False,29053.11,NADPH,{},36727.613853,36727.613853,37757.7816827,False
C21H30N7O17P3,0.9864,0.9864,C12 PARENT,NADPH,091215_1i,False,42664.04,NADPH,{},53933.9295011,53933.9295011,54680.2260404,False
C21H30N7O17P3,0.9807,0.9807,C12 PARENT,NADPH,091215_45M,False,31164.5,NADPH,{},39396.7365945,39396.7365945,40173.5213495,False
C21H30N7O17P3,0.9834,0.9834,C12 PARENT,NADPH,091215_0i,False,45189.18,NADPH,{},57126.0960831,57126.0960831,58087.855557,False
C21H30N7O17P3,0.9829,0.9829,C12 PARENT,NADPH,091215_0M,False,39563.43,NADPH,{},50014.2800458,50014.2800458,50882.0010715,False
C6H13O9P,0.6106,0.6106,C13-label-6,glucose-6-phosphate,091215_5i,False,27023.83,glucose-6-phosphate,{},27010.359513,27010.359513,44238.3133284,False
C6H13O9P,0.5908,0.5908,C13-label-6,glucose-6-phosphate,091215_120i,False,27242.73,glucose-6-phosphate,{},27227.7405469,27227.7405469,46085.9673709,False
C6H13O9P,0.8376,0.8376,C13-label-6,glucose-6-phosphate,091215_5M,False,49589.03,glucose-6-phosphate,{},49558.0348332,49558.0348332,59168.4448366,False
C6H13O9P,0.8513,0.8513,C13-label-6,glucose-6-phosphate,091215_240M,False,47494.8,glucose-6-phosphate,{},47454.5771537,47454.5771537,55744.6251274,False
C6H13O9P,0.6886,0.6886,C13-label-6,glucose-6-phosphate,091215_15i,False,28124.6,glucose-6-phosphate,{},28106.8726232,28106.8726232,40817.6416857,False
C6H13O9P,0.5705,0.5705,C13-label-6,glucose-6-phosphate,091215_240i,False,27037.78,glucose-6-phosphate,{},27021.6292249,27021.6292249,47363.4608328,False
C6H13O9P,0.8594,0.8594,C13-label-6,glucose-6-phosphate,091215_15M,False,55778.0,glucose-6-phosphate,{},55745.535767,55745.535767,64865.7048819,False
C6H13O9P,0.8364,0.8364,C13-label-6,glucose-6-phosphate,091215_120M,False,53116.84,glucose-6-phosphate,{},53075.7815087,53075.7815087,63454.76857,False
C6H13O9P,0.5719,0.5719,C13-label-6,glucose-6-phosphate,091215_3i,False,24577.26,glucose-6-phosphate,{},24563.334842,24563.334842,42954.0253919,False
C6H13O9P,0.4916,0.4916,C13-label-6,glucose-6-phosphate,091215_1M,False,21117.6,glucose-6-phosphate,{},21098.4288562,21098.4288562,42920.8966762,False
C6H13O9P,0.5331,0.5331,C13-label-6,glucose-6-phosphate,091215_45i,False,28785.98,glucose-6-phosphate,{},28766.1579353,28766.1579353,53957.3185855,False
C6H13O9P,0.6645,0.6645,C13-label-6,glucose-6-phosphate,091215_3M,False,29182.91,glucose-6-phosphate,{},29160.8127069,29160.8127069,43883.6422049,False
C6H13O9P,0.3761,0.3761,C13-label-6,glucose-6-phosphate,091215_1i,False,16388.96,glucose-6-phosphate,{},16376.1328781,16376.1328781,43542.5610397,False
C6H13O9P,0.7657,0.7657,C13-label-6,glucose-6-phosphate,091215_45M,False,47107.25,glucose-6-phosphate,{},47079.8108368,47079.8108368,61486.9357041,False
C6H13O9P,0.0,0.0,C13-label-6,glucose-6-phosphate,091215_0i,False,0.0,glucose-6-phosphate,{},1.04139e-05,1.04139e-05,54101.6020516,False
C6H13O9P,0.0,0.0,C13-label-6,glucose-6-phosphate,091215_0M,False,0.0,glucose-6-phosphate,{},1.45927e-05,1.45927e-05,58076.5813905,False
C6H13O9P,0.0274,0.0274,C13-label-5,glucose-6-phosphate,091215_5i,False,1200.073,glucose-6-phosphate,{},1213.585517,1213.585517,44238.3133284,False
C6H13O9P,0.0293,0.0293,C13-label-5,glucose-6-phosphate,091215_120i,False,1335.412,glucose-6-phosphate,{},1350.40036728,1350.40036728,46085.9673709,False
C6H13O9P,0.0472,0.0472,C13-label-5,glucose-6-phosphate,091215_5M,False,2762.755,glucose-6-phosphate,{},2791.00692434,2791.00692434,59168.4448366,False
C6H13O9P,0.065,0.065,C13-label-5,glucose-6-phosphate,091215_240M,False,3583.457,glucose-6-phosphate,{},3623.67985195,3623.67985195,55744.6251274,False
C6H13O9P,0.0391,0.0391,C13-label-5,glucose-6-phosphate,091215_15i,False,1580.494,glucose-6-phosphate,{},1595.88728173,1595.88728173,40817.6416857,False
C6H13O9P,0.0307,0.0307,C13-label-5,glucose-6-phosphate,091215_240i,False,1438.874,glucose-6-phosphate,{},1455.02483508,1455.02483508,47363.4608328,False
C6H13O9P,0.045,0.045,C13-label-5,glucose-6-phosphate,091215_15M,False,2895.314,glucose-6-phosphate,{},2921.59863045,2921.59863045,64865.7048819,False
C6H13O9P,0.0583,0.0583,C13-label-5,glucose-6-phosphate,091215_120M,False,3657.862,glucose-6-phosphate,{},3699.04953066,3699.04953066,63454.76857,False
C6H13O9P,0.0292,0.0292,C13-label-5,glucose-6-phosphate,091215_3i,False,1240.594,glucose-6-phosphate,{},1254.51746214,1254.51746214,42954.0253919,False
C6H13O9P,0.0402,0.0402,C13-label-5,glucose-6-phosphate,091215_1M,False,1708.977,glucose-6-phosphate,{},1726.14276674,1726.14276674,42920.8966762,False
C6H13O9P,0.0331,0.0331,C13-label-5,glucose-6-phosphate,091215_45i,False,1765.937,glucose-6-phosphate,{},1785.79660371,1785.79660371,53957.3185855,False
C6H13O9P,0.0452,0.0452,C13-label-5,glucose-6-phosphate,091215_3M,False,1974.085,glucose-6-phosphate,{},1985.27691953,1985.27691953,43883.6422049,False
C6H13O9P,0.0265,0.0265,C13-label-5,glucose-6-phosphate,091215_1i,False,1142.77,glucose-6-phosphate,{},1155.59491567,1155.59491567,43542.5610397,False
C6H13O9P,0.0402,0.0402,C13-label-5,glucose-6-phosphate,091215_45M,False,2447.656,glucose-6-phosphate,{},2468.89913239,2468.89913239,61486.9357041,False
C6H13O9P,0.0,0.0,C13-label-5,glucose-6-phosphate,091215_0i,False,0.0,glucose-6-phosphate,{},-0.0037284011,0.0,54101.6020516,True
C6H13O9P,0.0,0.0,C13-label-5,glucose-6-phosphate,091215_0M,False,0.0,glucose-6-phosphate,{},-0.0052283583,0.0,58076.5813905,True
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_5i,False,0.0,glucose-6-phosphate,{},-3.8060262085,0.0,44238.3133284,True
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_120i,False,0.0,glucose-6-phosphate,{},0.1448070189,0.1448070189,46085.9673709,False
C6H13O9P,0.002,0.002,C13-label-4,glucose-6-phosphate,091215_5M,False,129.192,glucose-6-phosphate,{},116.437556979,116.437556979,59168.4448366,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_240M,False,0.0,glucose-6-phosphate,{},-0.0008074433,0.0,55744.6251274,True
C6H13O9P,0.0026,0.0026,C13-label-4,glucose-6-phosphate,091215_15i,False,103.3692,glucose-6-phosphate,{},105.772526886,105.772526886,40817.6416857,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_240i,False,0.0,glucose-6-phosphate,{},-0.0099645121,0.0,47363.4608328,True
C6H13O9P,0.0043,0.0043,C13-label-4,glucose-6-phosphate,091215_15M,False,273.7348,glucose-6-phosphate,{},279.913026118,279.913026118,64865.7048819,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_120M,False,0.0,glucose-6-phosphate,{},-11.6692782575,0.0,63454.76857,True
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_3i,False,0.0,glucose-6-phosphate,{},0.2280119389,0.2280119389,42954.0253919,False
C6H13O9P,0.002,0.002,C13-label-4,glucose-6-phosphate,091215_1M,False,94.41397,glucose-6-phosphate,{},85.1430086971,85.1430086971,42920.8966762,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_45i,False,0.0,glucose-6-phosphate,{},-3.3361952128,0.0,53957.3185855,True
C6H13O9P,0.0112,0.0112,C13-label-4,glucose-6-phosphate,091215_3M,False,486.5066,glucose-6-phosphate,{},490.470498284,490.470498284,43883.6422049,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_1i,False,0.0,glucose-6-phosphate,{},0.2966550644,0.2966550644,43542.5610397,False
C6H13O9P,0.0045,0.0045,C13-label-4,glucose-6-phosphate,091215_45M,False,279.1889,glucose-6-phosphate,{},275.841525414,275.841525414,61486.9357041,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_0i,False,0.0,glucose-6-phosphate,{},0.499165563,0.499165563,54101.6020516,False
C6H13O9P,0.0,0.0,C13-label-4,glucose-6-phosphate,091215_0M,False,0.0,glucose-6-phosphate,{},0.7005812877,0.7005812877,58076.5813905,False
C6H13O9P,0.0026,0.0026,C13-label-3,glucose-6-phosphate,091215_5i,False,110.1917,glucose-6-phosphate,{},114.888803301,114.888803301,44238.3133284,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_120i,False,0.0,glucose-6-phosphate,{},-8.4635194565,0.0,46085.9673709,True
C6H13O9P,0.008,0.008,C13-label-3,glucose-6-phosphate,091215_5M,False,455.0183,glucose-6-phosphate,{},470.730734891,470.730734891,59168.4448366,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_240M,False,0.0,glucose-6-phosphate,{},0.0408406462,0.0408406462,55744.6251274,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_15i,False,0.0,glucose-6-phosphate,{},-4.1812782545,0.0,40817.6416857,True
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_240i,False,0.0,glucose-6-phosphate,{},0.7685581308,0.7685581308,47363.4608328,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_15M,False,0.0,glucose-6-phosphate,{},0.0843536843,0.0843536843,64865.7048819,False
C6H13O9P,0.0055,0.0055,C13-label-3,glucose-6-phosphate,091215_120M,False,338.8254,glucose-6-phosphate,{},350.516091666,350.516091666,63454.76857,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_3i,False,0.0,glucose-6-phosphate,{},-13.5249585653,0.0,42954.0253919,True
C6H13O9P,0.008,0.008,C13-label-3,glucose-6-phosphate,091215_1M,False,330.7798,glucose-6-phosphate,{},343.018555619,343.018555619,42920.8966762,False
C6H13O9P,0.0018,0.0018,C13-label-3,glucose-6-phosphate,091215_45i,False,102.0712,glucose-6-phosphate,{},94.967194944,94.967194944,53957.3185855,False
C6H13O9P,0.0048,0.0048,C13-label-3,glucose-6-phosphate,091215_3M,False,203.6984,glucose-6-phosphate,{},210.996801785,210.996801785,43883.6422049,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_1i,False,0.0,glucose-6-phosphate,{},-17.6079756657,0.0,43542.5610397,True
C6H13O9P,0.0047,0.0047,C13-label-3,glucose-6-phosphate,091215_45M,False,280.1728,glucose-6-phosphate,{},289.874689147,289.874689147,61486.9357041,False
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_0i,False,0.0,glucose-6-phosphate,{},-29.5648519391,0.0,54101.6020516,True
C6H13O9P,0.0,0.0,C13-label-3,glucose-6-phosphate,091215_0M,False,0.0,glucose-6-phosphate,{},-41.5181545686,0.0,58076.5813905,True
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_5i,False,0.0,glucose-6-phosphate,{},-32.7996021491,0.0,44238.3133284,True
C6H13O9P,0.0039,0.0039,C13-label-2,glucose-6-phosphate,091215_120i,False,202.4949,glucose-6-phosphate,{},180.17341078,180.17341078,46085.9673709,False
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_5M,False,0.0,glucose-6-phosphate,{},-5.9633549408,0.0,59168.4448366,True
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_240M,False,0.0,glucose-6-phosphate,{},1.034384942,1.034384942,55744.6251274,False
C6H13O9P,0.0024,0.0024,C13-label-2,glucose-6-phosphate,091215_15i,False,93.78192,glucose-6-phosphate,{},97.0042677337,97.0042677337,40817.6416857,False
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_240i,False,0.0,glucose-6-phosphate,{},-22.9849917818,0.0,47363.4608328,True
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_15M,False,0.0,glucose-6-phosphate,{},-0.1535785474,0.0,64865.7048819,True
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_120M,False,0.0,glucose-6-phosphate,{},-2.97524319,0.0,63454.76857,True
C6H13O9P,0.0069,0.0069,C13-label-2,glucose-6-phosphate,091215_3i,False,307.2242,glucose-6-phosphate,{},298.353111346,298.353111346,42954.0253919,False
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_1M,False,0.0,glucose-6-phosphate,{},-31.7868354221,0.0,42920.8966762,True
C6H13O9P,0.0044,0.0044,C13-label-2,glucose-6-phosphate,091215_45i,False,243.863,glucose-6-phosphate,{},235.787273376,235.787273376,53957.3185855,False
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_3M,False,0.0,glucose-6-phosphate,{},-8.8836393697,0.0,43883.6422049,True
C6H13O9P,0.009,0.009,C13-label-2,glucose-6-phosphate,091215_1i,False,400.3205,glucose-6-phosphate,{},390.336249988,390.336249988,43542.5610397,False
C6H13O9P,0.0,0.0,C13-label-2,glucose-6-phosphate,091215_45M,False,0.0,glucose-6-phosphate,{},-0.2515253489,0.0,61486.9357041,True
C6H13O9P,0.0121,0.0121,C13-label-2,glucose-6-phosphate,091215_0i,False,679.363,glucose-6-phosphate,{},654.293284202,654.293284202,54101.6020516,False
C6H13O9P,0.0158,0.0158,C13-label-2,glucose-6-phosphate,091215_0M,False,947.2078,glucose-6-phosphate,{},914.943835911,914.943835911,58076.5813905,False
C6H13O9P,0.0014,0.0014,C13-label-1,glucose-6-phosphate,091215_5i,False,1057.613,glucose-6-phosphate,{},63.6507244461,63.6507244461,44238.3133284,False
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_120i,False,1083.593,glucose-6-phosphate,{},-8.2239514531,0.0,46085.9673709,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_5M,False,297.8836,glucose-6-phosphate,{},-100.085581643,0.0,59168.4448366,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_240M,False,129.2955,glucose-6-phosphate,{},-173.991819966,0.0,55744.6251274,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_15i,False,361.7065,glucose-6-phosphate,{},-344.27878743,0.0,40817.6416857,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_240i,False,986.4308,glucose-6-phosphate,{},-214.761076482,0.0,47363.4608328,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_15M,False,189.0072,glucose-6-phosphate,{},-194.32130335,0.0,64865.7048819,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_120M,False,250.0269,glucose-6-phosphate,{},-157.161748512,0.0,63454.76857,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_3i,False,920.454,glucose-6-phosphate,{},-148.098233288,0.0,42954.0253919,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_1M,False,1161.045,glucose-6-phosphate,{},-82.2140708134,0.0,42920.8966762,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_45i,False,1054.022,glucose-6-phosphate,{},-422.249190332,0.0,53957.3185855,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_3M,False,530.4225,glucose-6-phosphate,{},-240.736065543,0.0,43883.6422049,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_1i,False,1288.441,glucose-6-phosphate,{},-343.911564024,0.0,43542.5610397,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_45M,False,362.4339,glucose-6-phosphate,{},-374.172578759,0.0,61486.9357041,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_0i,False,2638.932,glucose-6-phosphate,{},-769.158471289,0.0,54101.6020516,True
C6H13O9P,0.0,0.0,C13-label-1,glucose-6-phosphate,091215_0M,False,3086.884,glucose-6-phosphate,{},-542.856207599,0.0,58076.5813905,True
C6H13O9P,0.358,0.358,C12 PARENT,glucose-6-phosphate,091215_5i,False,14810.0,glucose-6-phosphate,{},15835.8287706,15835.8287706,44238.3133284,False
C6H13O9P,0.376,0.376,C12 PARENT,glucose-6-phosphate,091215_120i,False,16205.05,glucose-6-phosphate,{},17327.5082389,17327.5082389,46085.9673709,False
C6H13O9P,0.1053,0.1053,C12 PARENT,glucose-6-phosphate,091215_5M,False,5828.517,glucose-6-phosphate,{},6232.2347872,6232.2347872,59168.4448366,False
C6H13O9P,0.0837,0.0837,C12 PARENT,glucose-6-phosphate,091215_240M,False,4363.08,glucose-6-phosphate,{},4665.29289617,4665.29289617,55744.6251274,False
C6H13O9P,0.2673,0.2673,C12 PARENT,glucose-6-phosphate,091215_15i,False,10205.23,glucose-6-phosphate,{},10912.1049861,10912.1049861,40817.6416857,False
C6H13O9P,0.3987,0.3987,C12 PARENT,glucose-6-phosphate,091215_240i,False,17662.62,glucose-6-phosphate,{},18886.0382147,18886.0382147,47363.4608328,False
C6H13O9P,0.0912,0.0912,C12 PARENT,glucose-6-phosphate,091215_15M,False,5535.174,glucose-6-phosphate,{},5918.57310462,5918.57310462,64865.7048819,False
C6H13O9P,0.0997,0.0997,C12 PARENT,glucose-6-phosphate,091215_120M,False,5919.408,glucose-6-phosphate,{},6329.42143897,6329.42143897,63454.76857,False
C6H13O9P,0.392,0.392,C12 PARENT,glucose-6-phosphate,091215_3i,False,15746.87,glucose-6-phosphate,{},16837.5919644,16837.5919644,42954.0253919,False
C6H13O9P,0.4582,0.4582,C12 PARENT,glucose-6-phosphate,091215_1M,False,18394.08,glucose-6-phosphate,{},19668.163489,19668.163489,42920.8966762,False
C6H13O9P,0.4276,0.4276,C12 PARENT,glucose-6-phosphate,091215_45i,False,21579.86,glucose-6-phosphate,{},23074.6095782,23074.6095782,53957.3185855,False
C6H13O9P,0.2743,0.2743,C12 PARENT,glucose-6-phosphate,091215_3M,False,11256.4,glucose-6-phosphate,{},12036.0852784,12036.0852784,43883.6422049,False
C6H13O9P,0.5884,0.5884,C12 PARENT,glucose-6-phosphate,091215_1i,False,23960.55,glucose-6-phosphate,{},25620.2003409,25620.2003409,43542.5610397,False
C6H13O9P,0.185,0.185,C12 PARENT,glucose-6-phosphate,091215_45M,False,10635.81,glucose-6-phosphate,{},11372.5095204,11372.5095204,61486.9357041,False
C6H13O9P,0.9879,0.9879,C12 PARENT,glucose-6-phosphate,091215_0i,False,49984.58,glucose-6-phosphate,{},53446.8095915,53446.8095915,54101.6020516,False
C6H13O9P,0.9842,0.9842,C12 PARENT,glucose-6-phosphate,091215_0M,False,53458.11,glucose-6-phosphate,{},57160.9369587,57160.9369587,58076.5813905,False
C19H19N7O6,0.0004,0.0004,C13-label-14,folate,091215_5i,False,125.6078,folate,{},132.817323629,132.817323629,373561.472445,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_120i,False,0.0,folate,{},1.171e-07,1.171e-07,330125.485864,False
C19H19N7O6,0.0006,0.0006,C13-label-14,folate,091215_5M,False,380.3559,folate,{},402.187226147,402.187226147,662508.823117,False
C19H19N7O6,0.0004,0.0004,C13-label-14,folate,091215_240M,False,233.2764,folate,{},246.665789177,246.665789177,558670.156032,False
C19H19N7O6,0.0005,0.0005,C13-label-14,folate,091215_15i,False,162.2719,folate,{},171.585836691,171.585836691,316643.11498,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_240i,False,0.0,folate,{},1.232e-07,1.232e-07,295532.240193,False
C19H19N7O6,0.0005,0.0005,C13-label-14,folate,091215_15M,False,251.3445,folate,{},265.770945744,265.770945744,558519.217026,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_120M,False,0.0,folate,{},0.0,0.0,583450.885977,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_3i,False,0.0,folate,{},0.0,0.0,343529.866344,False
C19H19N7O6,0.0003,0.0003,C13-label-14,folate,091215_1M,False,179.2651,folate,{},189.554397116,189.554397116,657325.547221,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_45i,False,0.0,folate,{},0.0,0.0,272675.676906,False
C19H19N7O6,0.0003,0.0003,C13-label-14,folate,091215_3M,False,170.6238,folate,{},180.417111544,180.417111544,570997.079948,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_1i,False,0.0,folate,{},0.0,0.0,348762.700305,False
C19H19N7O6,0.0,0.0,C13-label-14,folate,091215_45M,False,0.0,folate,{},0.0,0.0,560984.691384,False
C19H19N7O6,0.0006,0.0006,C13-label-14,folate,091215_0i,False,180.5238,folate,{},190.885342847,190.885342847,339824.731841,False
C19H19N7O6,0.001,0.001,C13-label-14,folate,091215_0M,False,563.5698,folate,{},595.917072937,595.917072937,602726.933735,False
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_5i,False,0.0,folate,{},-0.0001961268,0.0,373561.472445,True
C19H19N7O6,0.0004,0.0004,C13-label-8,folate,091215_120i,False,119.8441,folate,{},135.500280496,135.500280496,330125.485864,False
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_5M,False,0.0,folate,{},-0.0004495296,0.0,662508.823117,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_240M,False,0.0,folate,{},-0.0004808397,0.0,558670.156032,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_15i,False,0.0,folate,{},-18.5779589864,0.0,316643.11498,True
C19H19N7O6,0.0005,0.0005,C13-label-8,folate,091215_240i,False,126.0893,folate,{},142.564206069,142.564206069,295532.240193,False
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_15M,False,0.0,folate,{},-0.000282766,0.0,558519.217026,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_120M,False,0.0,folate,{},-0.0007742473,0.0,583450.885977,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_3i,False,0.0,folate,{},-0.0002628697,0.0,343529.866344,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_1M,False,0.0,folate,{},-0.0006097227,0.0,657325.547221,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_45i,False,0.0,folate,{},-0.0001119762,0.0,272675.676906,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_3M,False,0.0,folate,{},0.0020272626,0.0020272626,570997.079948,False
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_1i,False,0.0,folate,{},-8.97279e-05,0.0,348762.700305,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_45M,False,0.0,folate,{},-0.0003199305,0.0,560984.691384,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_0i,False,0.0,folate,{},-0.0001937729,0.0,339824.731841,True
C19H19N7O6,0.0,0.0,C13-label-8,folate,091215_0M,False,0.0,folate,{},-0.0003593158,0.0,602726.933735,True
